phenotype	taxonomy rank level	NCBI taxon id	scientific name	super kingdom	Nr. runs in which the species/genus can be found	mean relative abundance	median relative abundance	SD of relative abundance	
D015179	species	375750	Synergistes sp. RMA 14551	Bacteria	3	0.00456502	0.0046729	0.000474567223056966	
D015179	species	376733	Paracoccus halophilus	Bacteria	3	0.0038430636	0.00140222	0.00545778767253902	
D015179	species	379064	Cyanobacterium aponinum	Bacteria	3	0.000394836333333333	0.000395127	0.000239752132147627	
D015179	species	384677	Ornithinimicrobium pekingense	Bacteria	3	0.00966427333333333	0.00405745	0.0117446655527364	
D015179	species	386487	Candidatus Ruthia magnifica	Bacteria	3	0.000328993966666667	0.000467405	0.000276558449747433	
D015179	species	390989	Actinocatenispora sera	Bacteria	3	0.00306640796666667	0.00384165	0.00274116329290712	
D015179	species	392409	Sphingomonas jaspsi	Bacteria	3	0.03505624	0.00354755	0.0563885345836306	
D015179	species	392842	Desulfothermus okinawensis	Bacteria	3	0.00263078	0.00270285	0.000283871483773908	
D015179	species	395933	Chryseobacterium lathyri	Bacteria	3	0.0341856033333333	0.0496656	0.0287354489088657	
D015179	species	395961	Cyanothece sp. PCC 7425	Bacteria	3	0.00246760266666667	0.00138295	0.0028587810266058	
D015179	species	399726	Thermoanaerobacter sp. X514	Bacteria	3	0.00164490766666667	0.000987818	0.00132696822355938	
D015179	species	400668	Marinomonas sp. MWYL1	Bacteria	3	0.001600318	0.00201171	0.00124895171588497	
D015179	species	401562	Aureimonas ureilytica	Bacteria	3	0.00134783966666667	0.00177377	0.00104706068152726	
D015179	species	402648	Streptomyces hainanensis	Bacteria	3	0.0004448553	0.000474512	0.00040971883328872	
D015179	species	405557	Micrococcus xinjiangensis	Bacteria	3	0.00299008	0.00192082	0.00198072678436477	
D015179	species	409322	Treponema pedis	Bacteria	3	0.000634477	0.000592691	0.000193958753749347	
D015179	species	413888	Caldicellulosiruptor hydrothermalis	Bacteria	3	0.000239641	0.000211481	6.12237523270176E-05	
D015179	species	415956	Sphingobacterium composti Yoo et al. 2007	Bacteria	3	0.00404134666666667	0.00354755	0.00183574945758765	
D015179	species	417221	Nesterenkonia sp. YIM 90720	Bacteria	3	0.00229312333333333	0.00218298	0.000267910976694374	
D015179	species	417223	Nesterenkonia sp. YIM 90725	Bacteria	3	0.00450849	0.00398772	0.00183629977065293	
D015179	species	421628	Ectothiorhodospira haloalkaliphila	Bacteria	3	0.0027458	0.00327184	0.00102306785835545	
D015179	species	421768	Paenibacillus tylopili	Bacteria	3	0.0007505773	0.000467405	0.000915079243900969	
D015179	species	426226	Flavobacterium subsaxonicum	Bacteria	3	0.0008011003	0.000640324	0.000881991229415956	
D015179	species	431059	Pelomonas puraquae	Bacteria	3	0.00426232	0.00533646	0.00235231700236171	
D015179	species	432329	Deinococcus peraridilitoris	Bacteria	3	0.000948992333333333	0.0010574	0.00050840513493309	
D015179	species	444163	Brucella microti	Bacteria	3	0.000432274666666667	0.000464817	0.000220250011928112	
D015179	species	445958	Streptomyces sp. HBUM 87473	Bacteria	3	0.00461319333333333	0.00527565	0.00120045671785089	
D015179	species	446369	Paenibacillus glebae	Bacteria	3	0.000953129666666667	0.00124028	0.000700259193649275	
D015179	species	456493	Saccharibacillus sacchari	Bacteria	3	0.0001433863	0.000197564	0.000106119393013577	
D015179	species	459515	Nakamurella lactea	Bacteria	3	0.00614116466666667	0.00177377	0.00856491251585592	
D015179	species	460086	Kribbella catacumbae	Bacteria	3	0.0447076123333333	0.00238971	0.0750307446370732	
D015179	species	464132	Actinoplanes sp. HBUM 87072	Bacteria	3	0.000511652966666667	0.000506362	0.000503762389368841	
D015179	species	470765	Bacillus sp. YIM C579	Bacteria	3	0.000828268333333333	0.000920446	0.000162774459158473	
D015179	species	470827	Rheinheimera sp. YIM C817	Bacteria	3	0.00275390666666667	0.00192082	0.00149803209849901	
D015179	species	471223	Geobacillus sp. WCH70	Bacteria	3	0.00539449333333333	0.00528702	0.00090904737001618	
D015179	species	472056	Acidocella aluminiidurans	Bacteria	3	0.21671004	0.0134129	0.357130186855951	
D015179	species	472694	Pantoea brenneri	Bacteria	3	0.00298681	0.00299437	0.00039723395826641	
D015179	species	473531	Nitrosococcus watsonii	Bacteria	3	0.00188540896666667	0.00050902	0.00282666633300399	
D015179	species	477680	Filimonas lacunae	Bacteria	3	0.004986254	0.00384165	0.00517977722798462	
D015179	species	482564	Oscillatoria nigro-viridis	Bacteria	3	0.307226666666667	0.341965	0.0804817563695856	
D015179	species	489722	Mesorhizobium metallidurans	Bacteria	3	0.00240071	0.00246914	0.00106146061476628	
D015179	species	498718	Slackia equolifaciens	Bacteria	3	0.001395456	0.000907896	0.00120900354220986	
D015179	species	504469	Enterovibrio nigricans	Bacteria	3	0.001547708	0.0016942	0.00132220845452296	
D015179	species	515814	Nesterenkonia alba	Bacteria	3	0.000679182966666667	0.000474512	0.000791074816326246	
D015179	species	519050	Lactobacillus sucicola	Bacteria	3	0.00126821563333333	0.00177377	0.00109611853500076	
D015179	species	525640	Paracoccus chinensis	Bacteria	3	0.0114531733333333	0.0134458	0.00921761500086293	
D015179	species	544556	Geobacillus sp. Y412MC61	Bacteria	3	0.00161246766666667	0.00123951	0.00120846657684701	
D015179	species	547058	Kribbella sp. NBRC 104208	Bacteria	3	0.0365898366666667	0.0193143	0.0466620715926226	
D015179	species	550542	Geobacillus sp. Y412MC52	Bacteria	3	0.00165889666666667	0.00169185	6.81710329489977E-05	
D015179	species	551459	Chryseobacterium piscicola	Bacteria	3	0.00193847533333333	0.00102901	0.00183838834126126	
D015179	species	551760	Aromatoleum aromaticum	Bacteria	3	0.000787586666666667	0.000845923	0.000366787485899306	
D015179	species	556287	Candidatus Liberibacter solanacearum	Bacteria	3	0.00120591033333333	0.00112171	0.000659364026301354	
D015179	species	557332	Pontibacter xinjiangensis	Bacteria	3	0.000677700333333333	0.000600046	0.000218133007979841	
D015179	species	576610	Polynucleobacter necessarius	Bacteria	3	0.000600419	0.000395127	0.000593099093384065	
D015179	species	580165	Bacillus cytotoxicus	Bacteria	3	0.00407459666666667	0.00276589	0.00251926077668298	
D015179	species	581103	Geobacillus sp. Y4.1MC1	Bacteria	3	0.000930661	0.000790255	0.000701603189718376	
D015179	species	583357	Thermoanaerobacter mathranii	Bacteria	3	0.00153671933333333	0.00108457	0.000868283977337676	
D015179	species	589382	Agromyces flavus	Bacteria	3	0.00747267333333333	0.0079552	0.00532700573832367	
D015179	species	591962	Aeromonas fluvialis	Bacteria	3	0.00354218666666667	0.00339882	0.00185001102873289	
D015179	species	593401	Desulfovibrio sp. VKM B-2200	Bacteria	3	0.00290693	0.00292039	0.000717314719701192	
D015179	species	634765	Cocleimonas flava	Bacteria	3	0.00289931	0.00291613	7.21458238569634E-05	
D015179	species	651143	Fibrella aestuarina	Bacteria	3	0.000993332333333333	0.000920446	0.000820725412010822	
D015179	species	651457	Kosmotoga olearia	Bacteria	3	0.000897637333333333	0.00108457	0.000414159592526037	
D015179	species	656024	Frankia symbiont of Datisca glomerata	Bacteria	3	0.00488889996666667	0.000732086	0.00782361327348014	
D015179	species	656519	Halanaerobium hydrogeniformans	Bacteria	3	0.00350100666666667	0.00170433	0.00357079911289243	
D015179	species	665914	Pantoea gaviniae	Bacteria	3	0.00249743386666667	0.00233705	0.00251811780440965	
D015179	species	670289	Adhaeribacter aerolatus	Bacteria	3	0.000920246666666667	0.000506362	0.000798651679630947	
D015179	species	691437	Geobacillus sp. C56-T3	Bacteria	3	0.00103891833333333	0.000929634	0.000887142346782259	
D015179	species	692418	Reichenbachiella faecimaris	Bacteria	3	0.00170177533333333	0.00211481	0.000945754713921815	
D015179	species	696763	Thermasporomyces composti	Bacteria	3	0.00273702333333333	0.00284123	0.000936856724389238	
D015179	species	706566	Meniscus glaucopis	Bacteria	3	0.000677700333333333	0.000600046	0.000218133007979841	
D015179	species	713588	Chryseobacterium chaponense	Bacteria	3	0.11640299	0.0168129	0.182692903679774	
D015179	species	714067	Kroppenstedtia eburnea	Bacteria	3	0.0847304113	0.00745712	0.140330299038179	
D015179	species	716816	Oceanicoccus sagamiensis	Bacteria	3	0.00273140183333333	0.00346248	0.0023676307787924	
D015179	species	717785	Hyphomicrobium sp. MC1	Bacteria	3	0.0023491693	0.000211481	0.00387789164251731	
D015179	species	718002	Bacillus endoradicis	Bacteria	3	0.0836589633333333	0.0312935	0.115794193466335	
D015179	species	744985	alpha proteobacterium HIMB59	Bacteria	3	0.00138638766666667	0.000197564	0.00209612567568844	
D015179	species	748280	Pseudogulbenkiania sp. NH8B	Bacteria	3	0.00287236666666667	0.00338369	0.00159484366683175	
D015179	species	754436	Photobacterium aphoticum	Bacteria	3	0.00228396923333333	0.00322082	0.00195010696811836	
D015179	species	762210	Bifidobacterium saguini	Bacteria	3	0.00712964666666667	0.00417037	0.00730015438930118	
D015179	species	765414	Paraburkholderia bannensis	Bacteria	3	0.0259219233333333	0.0303559	0.0222647953071128	
D015179	species	797291	Sphingobacterium lactis	Bacteria	3	0.0140452866666667	0.00682547	0.0156195627310829	
D015179	species	859653	alpha proteobacterium HIMB5	Bacteria	3	0.000585632	0.000422962	0.000289996120863711	
D015179	species	861208	Agrobacterium sp. H13-3	Bacteria	3	0.000742407333333333	0.000774695	0.000332314988672394	
D015179	species	862720	Acidovorax oryzae	Bacteria	3	0.0896702189666667	0.0136221	0.143668437896548	
D015179	species	863575	Citricoccus nitrophenolicus	Bacteria	3	0.967266911	0.00201171	1.67279144872804	
D015179	species	882126	Azospira sp. IHB B 2273	Bacteria	3	0.00293668666666667	0.00334169	0.000885767124154726	
D015179	species	882157	Bacillus sp. IHB B 4043	Bacteria	3	0.00185645333333333	0.00188051	7.91848371428099E-05	
D015179	species	907777	Citricoccus sp. KMM 3890	Bacteria	3	0.00457469333333333	0.00384165	0.00323043684730616	
D015179	species	930805	Halioglobus japonicus	Bacteria	3	0.00198648563333333	0.00112171	0.00252207578732464	
D015179	species	931533	Lactobacillus saniviri	Bacteria	3	0.00218924966666667	0.00208677	0.00213676440041487	
D015179	species	931534	Lactobacillus senioris	Bacteria	3	0.0024698549	0.00202032	0.00267036839943406	
D015179	species	933059	Gemmobacter aquatilis	Bacteria	3	0.00179158833333333	0.00163637	0.000954673608967135	
D015179	species	940614	Granulicella mallensis	Bacteria	3	0.000968389	0.0010574	0.000465493576768788	
D015179	species	944671	Lactobacillus nasuensis	Bacteria	3	0.00176200066666667	0.000353243	0.00265741883026638	
D015179	species	979982	Leuconostoc sp. C2	Bacteria	3	0.000545136333333333	0.000592691	0.000106667963092642	
D015179	species	983548	Dokdonia sp. 4H-3-7-5	Bacteria	3	0.00421865166666667	0.00573275	0.0029758138026443	
D015179	species	991904	Polymorphum gilvum	Bacteria	3	0.000742407333333333	0.000774695	0.000332314988672394	
D015179	species	994692	Candidatus Kinetoplastibacterium desouzaii	Bacteria	3	0.00249724933333333	0.0010574	0.00316342292598403	
D015179	species	994696	Candidatus Kinetoplastibacterium oncopeltii	Bacteria	3	0.000835525966666667	0.000592691	0.0009694710505208	
D015179	species	1033846	Marinobacter adhaerens	Bacteria	3	0.00364428033333333	0.00312935	0.00371711138064228	
D015179	species	1048758	Candidatus Moranella endobia	Bacteria	3	0.000125658966666667	0.000154939	0.000103612806902445	
D015179	species	1071862	Chryseobacterium sp. CCBAU 10985	Bacteria	3	1.27379471666667	0.0236673	2.18380032606686	
D015179	species	1076594	Acetobacter okinawensis	Bacteria	3	0.147576110666667	0.00163637	0.253826612913352	
D015179	species	1087332	Actibacterium mucosum	Bacteria	3	0.00478348333333333	0.00222148	0.00529581665357038	
D015179	species	1113622	Ochrobactrum sp. NBRC 14130	Bacteria	3	0.0144759866666667	0.0106729	0.0114100596423741	
D015179	species	1113631	Paracoccus sp. NBRC 14911	Bacteria	3	0.00353136666666667	0.00192082	0.00285301072431096	
D015179	species	1113741	Bacillus sp. NBRC 101250	Bacteria	3	0.00107442563333333	0.0010155	0.00109452183665891	
D015179	species	1113750	Flavobacterium sp. NBRC 101303	Bacteria	3	0.168897135633333	0.00231685	0.290525115201713	
D015179	species	1113802	Marinobacter sp. NBRC 101709	Bacteria	3	0.0463871526666667	0.0443443	0.0467453115980557	
D015179	species	1113821	Microbulbifer sp. NBRC 101764	Bacteria	3	0.00434460666666667	0.00432844	0.000697190593262225	
D015179	species	1113834	Rhizobium sp. NBRC 101870	Bacteria	3	0.1735367923	0.00192082	0.29890344582875	
D015179	species	1114040	Weissella sp. NBRC 107217	Bacteria	3	0.00189977563333333	0.00284123	0.00163611445834581	
D015179	species	1128180	Bradyrhizobium sp. CCBAU 15635	Bacteria	3	0.00180311733333333	0.00135779	0.00159849079938589	
D015179	species	1146890	Paenibacillus sp. YIM 110206	Bacteria	3	0.00127209433333333	0.00168927	0.000796869432263739	
D015179	species	1147129	Dehalobacter sp. DCA	Bacteria	3	0.00618906333333333	0.00604262	0.000936690387285646	
D015179	species	1173032	Chamaesiphon minutus	Bacteria	3	0.00622706	0.00173551	0.00834966920075879	
D015179	species	1174528	Fischerella sp. PCC 9339	Bacteria	3	0.000291287333333333	0.000211481	0.000150442113892132	
D015179	species	1184387	Mesotoga prima	Bacteria	3	0.00070628	0.000211481	0.000906424803357124	
D015179	species	1207075	Pseudomonas sp. UW4	Bacteria	3	0.000653617	0.000422962	0.000645681075143913	
D015179	species	1211639	Laceyella sp. CCTCC AB 2012157	Bacteria	3	0.00664255666666667	0.00342818	0.00564757770884415	
D015179	species	1217908	Octadecabacter antarcticus	Bacteria	3	0.000521614	0.000309878	0.000467390187098531	
D015179	species	1220493	Nonlabens sp. KMM 6497	Bacteria	3	0.00132539466666667	0.00101804	0.000879970667605082	
D015179	species	1226322	Oscillibacter sp. KLE 1728	Bacteria	3	0.301206666666667	0.18301	0.213537989672408	
D015179	species	1232790	Herbaspirillum sp. RITF1206	Bacteria	3	0.00338428666666667	0.00279712	0.001166983572178	
D015179	species	1233873	Geobacillus sp. GHH01	Bacteria	3	0.001531789	0.00123951	0.00130753583078362	
D015179	species	1249552	Pseudohongiella spirulinae	Bacteria	3	0.00231354966666667	0.00333589	0.00187027939594873	
D015179	species	1263550	Edwardsiella piscicida	Bacteria	3	0.0557505786666667	0.000790255	0.0956957435369354	
D015179	species	1273686	Mycobacterium sp. VKM Ac-1816D	Bacteria	3	0.02628785	0.0357539	0.0197586682471896	
D015179	species	1336204	Microbacterium sp. YIM 100951	Bacteria	3	0.0622748226666667	0.0783332	0.0555687231603241	
D015179	species	1391911	Micrococcus aloeverae	Bacteria	3	0.00197509766666667	0.000197564	0.00311576584753257	
D015179	species	1397108	Celeribacter marinus	Bacteria	3	0.001749966	0.00138295	0.00165441516234831	
D015179	species	1404244	Corynebacterium glyciniphilum	Bacteria	3	0.000469223633333333	0.000445268	0.00047110157792243	
D015179	species	1429083	Pseudomonas hussainii	Bacteria	3	0.00159706333333333	0.00177377	0.00101133527113086	
D015179	species	1436965	Peptoniphilus stercorisuis	Bacteria	3	0.00199508533333333	0.00214864	0.00119365275940088	
D015179	species	1442385	Flavihumibacter cheonanensis	Bacteria	3	0.00134856433333333	0.00164382	0.000885418658865022	
D015179	species	1463827	Streptomyces sp. NRRL B-12105	Bacteria	3	0.000373826966666667	0.000460043	0.000318481067393814	
D015179	species	1463837	Streptomyces sp. NRRL B-3253	Bacteria	3	0.00116904733333333	0.0010155	0.000544437998564881	
D015179	species	1465514	Lactobacillus sp. JCM 7751	Bacteria	3	0.000559063666666667	0.000527847	7.10003191002219E-05	
D015179	species	1484693	Rhodoferax saidenbachensis	Bacteria	3	0.000814944333333333	0.000459582	0.000839582349054775	
D015179	species	1494461	Lactococcus laudensis	Bacteria	3	0.00107017896666667	0.00146417	0.000927656329426584	
D015179	species	1505727	Bifidobacterium commune	Bacteria	3	0.0016741549	0.00237113	0.00140874446163455	
D015179	species	1521434	Enteractinococcus sp. YIM 101617	Bacteria	3	0.00145928796666667	0.00136793	0.00148596082806695	
D015179	species	1562603	Microbulbifer rhizosphaerae	Bacteria	3	0.00231773666666667	0.00255833	0.000461413610693631	
D015179	species	1566358	Paenibacillus sp. IHBB 10380	Bacteria	3	0.0035937	0.000691994	0.00541021220949752	
D015179	species	1586267	Apibacter mensalis	Bacteria	3	0.00168745466666667	0.000506362	0.00205247988030123	
D015179	species	1603886	Bifidobacterium lemurum	Bacteria	3	0.0185040833333333	0.0250125	0.0146270330983707	
D015179	species	1721091	Chryseobacterium sp. IHB B 17019	Bacteria	3	0.00924991666666667	0.0105513	0.00517586893582453	
D015179	species	1746608	Agromyces sp. HBUM178855	Bacteria	3	0.0442595666666667	0.0585345	0.0273033923486319	
D015179	species	1746657	Chitinophaga sp. HBUM179491	Bacteria	3	0.00898327666666667	0.00368311	0.0107425443109365	
D015179	species	1750644	Aeromicrobium sp. YIM Y47	Bacteria	3	0.00280127666666667	0.00259168	0.000666662019042133	
D015179	species	1768011	Sphingobacterium sp. LMG 28764	Bacteria	3	0.00336619	0.0028816	0.001778206456433	
D015179	species	1776082	Shigella sp. SF-2015	Bacteria	3	0.00144756333333333	0.000353243	0.00207588300257079	
D015179	species	1817596	Nocardioides intraradicalis	Bacteria	3	0.02879928	0.00532132	0.0436430707727447	
D015179	species	1827100	Capnocytophaga sp. JCM 8568	Bacteria	3	0.00463244333333333	0.00472746	0.000835944841740969	
D015179	species	1842136	Steroidobacter flavus	Bacteria	3	0.00543905666666667	0.00533646	0.00133806824199416	
D015179	species	41	Stigmatella aurantiaca	Bacteria	2	0.0012907165	0.0012907165	0.000629033000155397	
D015179	species	61	Vitreoscilla stercoraria	Bacteria	2	0.00125677845	0.00125677845	0.00176242341773162	
