phenotype	taxonomy rank level	NCBI taxon id	scientific name	super kingdom	Nr. runs in which the species/genus can be found	mean relative abundance	median relative abundance	SD of relative abundance	
D003924	species	404589	Anaeromyxobacter sp. Fw109-5	Bacteria	7	0.000373980428571429	0.000181078	0.000369173330129564	
D003924	species	409978	Avibacterium sp. CCUG 18782	Bacteria	7	0.000674842285714286	0.00025073	0.000708064453413368	
D003924	species	426114	Thiomonas arsenitoxydans	Bacteria	7	0.00135659614285714	0.000757149	0.00156278807454641	
D003924	species	431269	Mycobacterium setense	Bacteria	7	0.00111156942857143	0.000976413	0.000948366348474726	
D003924	species	451764	Microbacterium luticocti	Bacteria	7	0.000288981571428571	0.000267056	0.000128278855760744	
D003924	species	470453	Moraxella pluranimalium	Bacteria	7	0.000518138142857143	0.000442617	0.000540548528254226	
D003924	species	470842	Streptomyces sp. YIM C513	Bacteria	7	0.00447854428571429	0.00378544	0.00238772949996335	
D003924	species	477675	Cohnella fontinalis	Bacteria	7	0.00173766728571429	0.000199974	0.0020126308763045	
D003924	species	481366	Limnobacter litoralis	Bacteria	7	0.000280442571428571	0.000213794	0.000244526436261233	
D003924	species	498846	Candidatus Korarchaeum cryptofilum	Archaea	7	0.000363028428571429	0.000270343	0.000229573996599395	
D003924	species	512649	Vibrio azureus	Bacteria	7	0.00026696	0.000167044	0.000147879960686588	
D003924	species	517011	Stenotrophomonas chelatiphaga	Bacteria	7	0.000293036	0.000267056	0.000172564338101281	
D003924	species	528209	Lactobacillus kimchicus	Bacteria	7	0.00173515842857143	0.000666331	0.00202815696068285	
D003924	species	531844	Flavobacteriaceae bacterium 3519-10	Bacteria	7	0.00479450571428571	0.00148294	0.00771625860118183	
D003924	species	574560	Photorhabdus temperata	Bacteria	7	0.00712675971428571	0.000341369	0.0118933567703315	
D003924	species	596085	Prevotella aurantiaca	Bacteria	7	0.000886916485714286	0.000504766	0.00103536426681037	
D003924	species	619304	Neptunomonas antarctica	Bacteria	7	0.000959680571428571	0.00034605	0.00107168259744243	
D003924	species	656366	Arthrobacter alpinus	Bacteria	7	0.000378588828571429	0.000221845	0.000425208338217795	
D003924	species	666685	Rhodanobacter denitrificans	Bacteria	7	0.000238055257142857	0.000195845	0.000165795900115562	
D003924	species	706566	Meniscus glaucopis	Bacteria	7	0.000213335285714286	0.000252929	9.24835946888497E-05	
D003924	species	755171	Peptoniphilus tyrrelliae	Bacteria	7	0.11300498	0.00498604	0.281184715035712	
D003924	species	768536	Microbacterium sp. JCM 9634	Bacteria	7	0.000144635685714286	0.000126192	5.68324129245342E-05	
D003924	species	877455	Methanobacterium lacus	Archaea	7	0.000343892285714286	0.000284207	0.000296240473742034	
D003924	species	882104	Methanoregula formicica	Archaea	7	0.000258940771428571	0.000266547	8.41233211749218E-05	
D003924	species	889268	Nannocystis pusilla	Bacteria	7	0.000187763428571429	0.000181078	7.17390960398794E-05	
D003924	species	907224	Peptoniphilus methioninivorax	Bacteria	7	0.00364448082857143	0.000185879	0.00650322773870382	
D003924	species	996801	Polaribacter reichenbachii	Bacteria	7	0.00100419871428571	0.000443689	0.00118999276038858	
D003924	species	1070870	Geodermatophilus nigrescens	Bacteria	7	0.000423071571428571	0.000310781	0.000379064590197087	
D003924	species	1078392	Aggregatibacter sp. CCUG 36139	Bacteria	7	0.00122148542857143	0.000789515	0.00115495718687027	
D003924	species	1095771	Ruminococcus sp. JC304	Bacteria	7	0.276657142857143	0.2613	0.128439078258175	
D003924	species	1186051	Blattabacterium sp. (Blaberus giganteus)	Bacteria	7	0.000260463571428571	0.000213794	0.000177752378894402	
D003924	species	1295382	Methylogaea oryzae	Bacteria	7	0.000183163971428571	0.000167044	8.55438694363252E-05	
D003924	species	1389639	Achromobacter sp. CCUG 56089	Bacteria	7	0.000480988571428571	0.000334088	0.000344932417327828	
D003924	species	1411150	Sphaerochaeta sp. DSM 26296	Bacteria	7	0.00750708757142857	0.00534486	0.00640720659893904	
D003924	species	1516126	Dysgonomonas termitidis	Bacteria	7	0.0003969512	0.000266547	0.000445632262025182	
D003924	species	1545044	Paracoccus sanguinis	Bacteria	7	0.00146056528571429	0.000199974	0.00282524872165908	
D003924	species	190	Aquaspirillum serpens	Bacteria	6	0.0121400161666667	0.001734534	0.0248186611511808	
D003924	species	238	Elizabethkingia meningoseptica	Bacteria	6	0.0103331555	0.0033717015	0.0134287236352633	
D003924	species	245	Flavobacterium aquatile	Bacteria	6	0.000567393	0.0003933175	0.000578320630160121	
D003924	species	250	Chryseobacterium gleum	Bacteria	6	0.00162192616666667	0.0007938315	0.00190004290873953	
D003924	species	280	Xanthobacter autotrophicus	Bacteria	6	0.001727715	0.0003022695	0.0029305238547599	
D003924	species	353	Azotobacter chroococcum	Bacteria	6	0.001823945	0.001001667	0.00207295285488146	
D003924	species	375	Bradyrhizobium japonicum	Bacteria	6	0.000212254633333333	0.00021705	8.36425913879207E-05	
D003924	species	449	Legionella hackeliae	Bacteria	6	0.000721108666666667	0.000199349	0.00106086626621807	
D003924	species	500	Thermomicrobium roseum	Bacteria	6	0.000456988166666667	0.0003115735	0.000430430304753472	
D003924	species	628	Xenorhabdus nematophila	Bacteria	6	0.000728670066666667	0.000362824	0.00081139110558893	
D003924	species	770	Anaplasma marginale	Bacteria	6	0.000290853666666667	0.000290398	5.00054285199784E-05	
D003924	species	888	Desulfobotulus sapovorans	Bacteria	6	0.000223233166666667	0.0002261845	6.753780073238E-05	
D003924	species	894	Desulfobulbus propionicus	Bacteria	6	0.0014019074	0.0006212555	0.00207321462758671	
D003924	species	1229	Nitrosococcus oceani	Bacteria	6	0.00103837716666667	0.000264758	0.00185107093584945	
D003924	species	1399	Bacillus firmus	Bacteria	6	0.000237227966666667	0.00025083	9.67823259737369E-05	
D003924	species	1478	Bacillus simplex	Bacteria	6	0.00152190216666667	0.000777577	0.00174677198617065	
D003924	species	1528	Eubacterium barkeri	Bacteria	6	0.000313405333333333	0.000236101	0.000278742641504788	
D003924	species	1542	Clostridium novyi	Bacteria	6	0.000361290166666667	0.000303766	0.000181976001321511	
D003924	species	1612	Lactobacillus farciminis	Bacteria	6	0.124403983333333	0.032555	0.221372107136382	
D003924	species	1797	Mycobacterium thermoresistibile	Bacteria	6	0.000468005666666667	0.000231196	0.000531001802266872	
D003924	species	1810	Mycobacterium vaccae	Bacteria	6	0.000312169666666667	0.0002136305	0.000285212334615224	
D003924	species	1894	Streptomyces aureofaciens	Bacteria	6	0.0002416925	0.00021705	0.000108575664022377	
D003924	species	1957	Streptomyces sclerotialus	Bacteria	6	0.000471790333333333	0.000237114	0.000514048411322773	
D003924	species	2052	Mobiluncus mulieris	Bacteria	6	0.0004065213	0.000326075	0.000353887928964835	
D003924	species	2371	Xylella fastidiosa	Bacteria	6	0.000519003966666667	0.0003892605	0.000526567477386295	
D003924	species	13335	Anaerobiospirillum succiniciproducens	Bacteria	6	0.00640065333333333	0.00587526	0.0021605751647991	
D003924	species	28042	Saccharopolyspora rectivirgula	Bacteria	6	0.000314296666666667	0.0002597195	0.000197886270221728	
D003924	species	28158	Bisgaard Taxon 3	Bacteria	6	0.0007418235	0.0004915065	0.000767847350289561	
D003924	species	28449	Neisseria subflava	Bacteria	6	0.00442333333333333	0.004105	0.0040446046366322	
D003924	species	29419	Helicobacter canis	Bacteria	6	0.000966082633333333	0.000154695	0.00128776880212464	
D003924	species	31973	Eggerthia catenaformis	Bacteria	6	0.000480766666666667	0.0003309135	0.000523843651789603	
D003924	species	32051	Synechococcus sp. WH 7803	Bacteria	6	0.0033294753	0.0001592435	0.00537823361019238	
D003924	species	33922	Mycoplasma agassizii	Bacteria	6	0.000414079	0.00038724	0.000210410402909172	
D003924	species	34071	Telluria mixta	Bacteria	6	0.0003248913	0.000240425	0.000269619143541812	
D003924	species	35554	Geobacter sulfurreducens	Bacteria	6	0.0009471615	0.000277227	0.00150731476093452	
D003924	species	36805	Microbacterium aurum	Bacteria	6	0.000273832166666667	0.000297494	9.91537194489782E-05	
D003924	species	36820	Gordonia aichiensis	Bacteria	6	0.000450512666666667	0.000409205	0.000244544738755645	
D003924	species	37372	Helicobacter bilis	Bacteria	6	0.00108176466666667	0.000256877	0.0019753810991338	
D003924	species	37692	Candidatus Phytoplasma mali	Bacteria	6	0.0002474765	0.000217952	0.000110296178930641	
D003924	species	39480	[Eubacterium] angustum	Bacteria	6	0.000288454133333333	0.0001659075	0.000284062960209082	
D003924	species	39498	[Eubacterium] yurii	Bacteria	6	0.001954225	0.000304184	0.00415069904381399	
D003924	species	44253	Paenibacillus validus	Bacteria	6	0.001599274	0.000386212	0.00291007723451842	
D003924	species	44753	Tsukamurella spumae	Bacteria	6	0.0023388755	0.00257796	0.00109426177125837	
D003924	species	46223	Thermoflavimicrobium dichotomicum	Bacteria	6	0.004594625	0.004832905	0.00259017753659281	
D003924	species	47229	Massilia timonae	Bacteria	6	0.000395922833333333	0.0002606545	0.000338353035840033	
D003924	species	47312	Tsukamurella pulmonis	Bacteria	6	0.00766041333333333	0.00811636	0.00367542303677096	
D003924	species	49338	Desulfitobacterium hafniense	Bacteria	6	0.000284405333333333	0.000291939	8.8576533354307E-05	
D003924	species	53409	Pseudomonas coronafaciens	Bacteria	6	0.0008988845	0.0002932355	0.0012593176792471	
D003924	species	53463	Paracoccus solventivorans	Bacteria	6	0.000282173166666667	0.000233515	0.000189480119798798	
D003924	species	54010	Pseudonocardia asaccharolytica	Bacteria	6	0.0136079218333333	0.001185237	0.0285242307188804	
D003924	species	54913	Brevibacillus formosus	Bacteria	6	0.00161712883333333	0.000329411	0.00311368323315256	
D003924	species	57664	Desulfuromonas thiophila	Bacteria	6	0.0001783445	0.0001263285	0.000109914927855592	
D003924	species	58135	Desulfotomaculum kuznetsovii	Bacteria	6	0.00178803633333333	0.0004824865	0.00239164910069706	
D003924	species	59840	Paenibacillus curdlanolyticus	Bacteria	6	0.0009032445	0.0002660775	0.00158011903463945	
D003924	species	59930	Cyanobium gracile	Bacteria	6	0.000555434166666667	0.000241511	0.000619263579109709	
D003924	species	60547	Paraburkholderia glathei	Bacteria	6	0.000502996666666667	0.0003647445	0.000413118365413917	
D003924	species	60890	Phaeobacter gallaeciensis	Bacteria	6	0.00101089413333333	0.0001373925	0.00216656486246028	
D003924	species	64977	Oceanospirillum maris	Bacteria	6	0.00141574766666667	0.001528515	0.000529405408382524	
D003924	species	67267	Streptomyces alboflavus	Bacteria	6	0.000221925133333333	0.0001521295	0.000158090196539908	
D003924	species	69974	Mesorhizobium plurifarium	Bacteria	6	0.000171455	0.0001659075	6.86682769901794E-05	
D003924	species	75688	Neptunomonas naphthovorans	Bacteria	6	0.0018050248	0.000456398	0.00234406941589101	
D003924	species	76007	Desulfovibrio senezii	Bacteria	6	0.00114896483333333	0.0003824915	0.00203345301922689	
D003924	species	79681	Tissierella creatinophila	Bacteria	6	0.00062918	0.0002372465	0.000975761087195016	
D003924	species	79885	Bacillus pseudofirmus	Bacteria	6	0.000206733	0.000217952	4.8089049214972E-05	
D003924	species	84110	Slackia heliotrinireducens	Bacteria	6	0.000128925166666667	0.0001227685	2.96033632374206E-05	
D003924	species	84634	Kineosporia rhamnosa	Bacteria	6	0.000270238633333333	0.000214348	0.000182862659919423	
D003924	species	84643	Agrococcus citreus	Bacteria	6	0.000317330333333333	0.0001944445	0.000344525536592379	
D003924	species	86104	Arenibacter latericius	Bacteria	6	0.000489499666666667	0.000315761	0.000594646168043036	
D003924	species	86667	Jeotgalibacillus marinus	Bacteria	6	0.000487365	0.000307505	0.000500591609773076	
D003924	species	91464	Synechococcus sp. PCC 7335	Bacteria	6	0.000207440166666667	0.0001944445	5.71633458027665E-05	
D003924	species	94254	Dyadobacter fermentans	Bacteria	6	0.00889864766666667	0.0003582275	0.0135145309026062	
D003924	species	102125	Xenococcus sp. PCC 7305	Bacteria	6	0.0024283498	0.0007315525	0.00371969878993275	
D003924	species	114090	Pediococcus inopinatus	Bacteria	6	0.000424171633333333	0.000402511	0.0003377491819748	
D003924	species	114975	Sporosarcina aquimarina	Bacteria	6	0.000224412	0.0001877805	0.000144124286643161	
D003924	species	115783	Geobacter thiogenes	Bacteria	6	0.000924461166666667	0.0002306835	0.00177411124968097	
D003924	species	119864	Marinomonas mediterranea	Bacteria	6	0.00576607146666667	0.002262575	0.00991692822426313	
D003924	species	121039	Ferrimicrobium acidiphilum	Bacteria	6	0.00172473083333333	0.0002974325	0.00273409638814299	
D003924	species	131540	Thiomicrospira arctica	Bacteria	6	0.000141242566666667	0.0001309225	4.96879936556777E-05	
D003924	species	141390	Chromohalobacter israelensis	Bacteria	6	0.000501985	0.0001892825	0.000801553161116591	
D003924	species	147577	Tsukamurella strandjordii	Bacteria	6	0.005426528	0.00499012	0.00528309664631947	
D003924	species	155077	Cellvibrio japonicus	Bacteria	6	0.000861096166666667	0.0004523565	0.00116400266841024	
D003924	species	158899	Collimonas fungivorans	Bacteria	6	0.000755102833333333	0.000205739	0.00136548995157407	
D003924	species	169438	Saccharospirillum impatiens	Bacteria	6	0.000739005666666667	0.0004707055	0.000660420351601211	
D003924	species	178399	Marinomonas primoryensis	Bacteria	6	0.0008547965	0.0008233475	0.000513337203654187	
D003924	species	180915	Cellvibrio vulgaris	Bacteria	6	0.000314200666666667	0.0002219775	0.000243672070952472	
D003924	species	187493	Thalassolituus oleivorans	Bacteria	6	0.000261107966666667	0.0001934405	0.000177076007504367	
D003924	species	189425	Paenibacillus graminis	Bacteria	6	0.0322106673333333	0.0142843	0.0571721720239985	
D003924	species	189426	Paenibacillus odorifer	Bacteria	6	0.00143291916666667	0.0004841065	0.00207095965209913	
D003924	species	194867	Sphingomonas sp. ATCC 31555	Bacteria	6	0.00164774566666667	0.0006278415	0.00250811345803005	
D003924	species	195097	Sphingomonas sp. PC5.28	Bacteria	6	0.0005622075	0.0004670045	0.000384070856599534	
D003924	species	199592	Microbacterium paraoxydans	Bacteria	6	0.000344372	0.000183509	0.000362043954975083	
D003924	species	202259	Halobacillus sp. YIM-kkny15	Bacteria	6	0.000185270166666667	0.0001323265	8.81762430985051E-05	
D003924	species	216465	Polaromonas naphthalenivorans	Bacteria	6	0.000313411666666667	0.000217952	0.000191351565410547	
D003924	species	217070	Stella vacuolata	Bacteria	6	0.000266769666666667	0.000270016	0.00012353002449877	
D003924	species	218205	Garciella nitratireducens	Bacteria	6	0.000310501166666667	0.0002167955	0.000310543662663669	
D003924	species	223958	Exiguobacterium oxidotolerans	Bacteria	6	0.000217316166666667	0.0001676665	0.00012351908086675	
D003924	species	225194	Geobacter bemidjiensis	Bacteria	6	0.000338386066666667	0.0002505425	0.000256115457052218	
D003924	species	227319	Corynebacterium ciconiae	Bacteria	6	0.000708341133333333	0.000285073	0.00103540166742057	
D003924	species	227944	Lactobacillus kalixensis	Bacteria	6	0.00112214416666667	0.000643329	0.00145271743331116	
D003924	species	231049	Lactobacillus rossiae	Bacteria	6	0.0002883158	0.0002650275	0.000194043930128412	
D003924	species	239498	Tsukamurella pseudospumae	Bacteria	6	0.001745807	0.00205707	0.000967805890235227	
D003924	species	245188	Loktanella vestfoldensis	Bacteria	6	0.0104347694	0.000148229	0.0251974933891474	
D003924	species	263908	Gordonia effusa	Bacteria	6	0.00215289883333333	0.0004782295	0.00360930628131204	
D003924	species	264641	Desulfitibacter alkalitolerans	Bacteria	6	0.000223614166666667	0.0001975675	0.000148850293142361	
D003924	species	267212	Neisseria bacilliformis	Bacteria	6	0.000566020166666667	0.000173764	0.000677575250882562	
D003924	species	271160	Nicoletella semolina	Bacteria	6	0.000629264166666667	0.000545574	0.000568334628917653	
D003924	species	272239	Pseudoclavibacter bifida	Bacteria	6	0.00172286933333333	0.000529385	0.00281371682022009	
D003924	species	291990	Thermosediminibacter oceani	Bacteria	6	0.00128862083333333	0.000268445	0.00259845510992647	
D003924	species	298654	Frankia sp. EuI1c	Bacteria	6	0.006531077	0.001800669	0.0105114007580792	
D003924	species	306546	Marinimicrobium agarilyticum	Bacteria	6	0.000213008833333333	0.0002243295	5.72620535133579E-05	
D003924	species	311333	Chryseobacterium soldanellicola	Bacteria	6	0.000266881166666667	0.0001934095	0.000183235532669203	
D003924	species	316278	Synechococcus sp. RCC307	Bacteria	6	0.000231958166666667	0.0002439845	7.51660458702376E-05	
D003924	species	327840	Bosea sp. STM 358	Bacteria	6	0.000670979	0.000293203	0.000722567880706027	
D003924	species	334543	Psychrobacter arcticus	Bacteria	6	0.00177459166666667	0.000300276	0.00358219028458716	
D003924	species	340345	Actinoalloteichus hymeniacidonis	Bacteria	6	0.000823240166666667	0.0005992855	0.000801750784282602	
D003924	species	351052	Alkalilimnicola ehrlichii	Bacteria	6	0.000213743133333333	0.0001695355	0.000136979950069587	
D003924	species	354240	Mechercharimyces asporophorigenens	Bacteria	6	0.000204937133333333	0.00020314	0.000111918033096488	
D003924	species	359303	Shewanella loihica	Bacteria	6	0.000975353333333333	0.0002444505	0.00156054165997498	
D003924	species	362418	Flavobacterium reichenbachii	Bacteria	6	0.000459949466666667	0.0002554475	0.000428242172759884	
D003924	species	367488	Blattabacterium sp. (Periplaneta americana)	Bacteria	6	0.00206876133333333	0.0008495395	0.00352508693313442	
D003924	species	370736	Zhihengliuella halotolerans	Bacteria	6	0.000253178466666667	0.0001488165	0.000191945374597115	
